base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift,mean_cross_similarity,mean_paired_similarity,clean_single_correct,perturbed_single_correct,single_pass_rate_drop,abs_single_pass_rate_change,single_sample_pdr,clean_mean_correctness,perturbed_mean_correctness,repeated_pass_rate_drop,abs_repeated_pass_rate_change,repeated_sampling_pdr,harmful_correctness_drop,correctness_changed
rq2_dose_humaneval_05,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_05,code_generation,HumanEval,surface_noise,1,2,0.03339088098317912,0.018056237625986838,0.025723559304582977,0.02211678718195866,0.0,0.9778832128180414,0.9743711165260706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_05,code_generation,HumanEval,surface_noise,2,4,0.03339088098317912,0.0027347501543202534,0.018062815568749686,0.018036028195635035,0.0,0.981963971804365,0.9808002451988126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_05,code_generation,HumanEval,surface_noise,3,8,0.03345289547135727,0.024651815911410323,0.029052355691383796,0.026373727997064583,0.0,0.9736262720029354,0.9822209207676356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_05,code_generation,HumanEval,surface_noise,4,16,0.03339088098317912,0.019773421209626506,0.026582151096402815,0.027091136650585004,0.0005089855541821897,0.972908863349415,0.9709831470774211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_10,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_10,code_generation,HumanEval,surface_noise,1,2,0.14312293885800184,0.12649975716095874,0.1348113480094803,0.11286827910973199,0.0,0.887131720890268,0.8416179589888471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_10,code_generation,HumanEval,surface_noise,2,4,0.14315092785003097,0.13942485616638134,0.14128789200820616,0.13826999565994763,0.0,0.8617300043400524,0.8920797332322502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_10,code_generation,HumanEval,surface_noise,3,8,0.14313244439312442,0.15430349703811397,0.1487179707156192,0.1290887094267867,0.0,0.8709112905732133,0.816293267051876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_10,code_generation,HumanEval,surface_noise,4,16,0.14313244439312442,0.1440915034722725,0.14361197393269848,0.13520974293564145,0.0,0.8647902570643585,0.9321653089962896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_15,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_15,code_generation,HumanEval,surface_noise,1,2,3.115200739367552e-07,3.115200739367552e-07,3.115200739367552e-07,2.492160591494041e-07,0.0,0.9999997507839409,0.9999997923199507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_15,code_generation,HumanEval,surface_noise,2,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_15,code_generation,HumanEval,surface_noise,3,8,0.0,2.0768004929117013e-07,1.0384002464558506e-07,4.1536009858234025e-07,3.115200739367552e-07,0.9999995846399015,0.9999995846399015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_15,code_generation,HumanEval,surface_noise,4,16,3.115200739367552e-07,2.0768004929117013e-07,2.5960006161396265e-07,2.2844805422028714e-07,0.0,0.9999997715519457,0.999999688479926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_20,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_20,code_generation,HumanEval,surface_noise,1,2,0.019780784470078826,0.03929501764663228,0.02953790105835555,0.1403188936682306,0.11078099260987506,0.8596811063317694,0.8647344276726093,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1
rq2_dose_humaneval_20,code_generation,HumanEval,surface_noise,2,4,0.01979196813812225,0.13129579630393307,0.07554388222102766,0.13086968128541943,0.055325799064391765,0.8691303187145806,0.864067228166705,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.8,0.8,0.8,1,1
rq2_dose_humaneval_20,code_generation,HumanEval,surface_noise,3,8,0.01979196813812225,0.059299549670442965,0.03954575890428261,0.03885268719938657,0.0,0.9611473128006134,0.9628759449357798,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.19999999999999996,0.19999999999999996,0.19999999999999996,1,1
rq2_dose_humaneval_20,code_generation,HumanEval,surface_noise,4,16,0.01979196813812225,0.09381594810777258,0.05680395812294742,0.06804649616991822,0.011242538046970799,0.9319535038300818,0.9300671296020228,1.0,0.0,1.0,1.0,1.0,1.0,0.6,0.4,0.4,0.4,1,1
rq2_dose_humaneval_25,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_25,code_generation,HumanEval,surface_noise,1,2,0.0004516022641342543,1.1102230246251565e-16,0.00022580113206718266,0.00022580113206718266,0.0,0.9997741988679328,0.9997741988679328,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_25,code_generation,HumanEval,surface_noise,2,4,0.0004516022641342543,0.0006774033962013148,0.0005645028301677846,0.0004967624905476598,0.0,0.9995032375094524,0.9993225966037986,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_25,code_generation,HumanEval,surface_noise,3,8,0.0004516022641342543,0.0004516022641342543,0.0004516022641342543,0.00036128181130742123,0.0,0.9996387181886925,0.9995483977358658,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_25,code_generation,HumanEval,surface_noise,4,16,0.0004516022641342543,0.0004516022641342543,0.0004516022641342543,0.00036128181130742123,0.0,0.9996387181886925,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_30,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_30,code_generation,HumanEval,surface_noise,1,2,3.511873491457429e-07,1.1102230246251565e-16,1.755936746283826e-07,3.511873491790496e-07,1.75593674550667e-07,0.9999996488126508,0.9999996488126508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_30,code_generation,HumanEval,surface_noise,2,4,1.1102230246251565e-16,2.3412489948970717e-07,1.1706244980036473e-07,1.1706244980036473e-07,0.0,0.9999998829375502,0.9999998829375502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_30,code_generation,HumanEval,surface_noise,3,8,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_30,code_generation,HumanEval,surface_noise,4,16,3.5118734916794734e-07,3.5118734916794734e-07,3.5118734916794734e-07,2.809498793476806e-07,0.0,0.9999997190501206,0.9999997658751005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_35,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_35,code_generation,HumanEval,surface_noise,1,2,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.3297676375721741,0.32976763757217403,0.6702323624278259,0.6702323624278259,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0,1
rq2_dose_humaneval_35,code_generation,HumanEval,surface_noise,2,4,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.3297676375721741,0.32976763757217403,0.6702323624278259,0.6702323624278259,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0,1
rq2_dose_humaneval_35,code_generation,HumanEval,surface_noise,3,8,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.3297676375721741,0.32976763757217403,0.6702323624278259,0.6702323624278259,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0,1
rq2_dose_humaneval_35,code_generation,HumanEval,surface_noise,4,16,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.3297676375721741,0.32976763757217403,0.6702323624278259,0.6702323624278259,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,0,1
rq2_dose_humaneval_40,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_40,code_generation,HumanEval,surface_noise,1,2,0.021214361806154193,0.05537027190324645,0.03829231685470032,0.03666671568468969,0.0,0.9633332843153103,0.9694601247390233,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_40,code_generation,HumanEval,surface_noise,2,4,0.021214361806154193,0.017409585380639813,0.019311973593397,0.01641649267659731,0.0,0.9835835073234027,0.9752677171386243,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_40,code_generation,HumanEval,surface_noise,3,8,0.021214361806154193,0.029399058260170717,0.025306710033162455,0.17517033275259564,0.14986362271943318,0.8248296672474044,0.824873039462446,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_40,code_generation,HumanEval,surface_noise,4,16,0.021214361806154193,0.09628092387322859,0.05874764283969139,0.14401145890917827,0.08526381606948688,0.8559885410908217,0.8558609449384624,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_45,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_45,code_generation,HumanEval,surface_noise,1,2,0.04154080244876868,0.15426514491011314,0.09790297367944091,0.10879403778918596,0.010891064109745052,0.891205962210814,0.8950127686810786,0.0,1.0,-1.0,1.0,0.0,0.0,0.4,-0.4,0.4,0.0,0,1
rq2_dose_humaneval_45,code_generation,HumanEval,surface_noise,2,4,0.04154080244876868,0.039132796072462075,0.040336799260615376,0.045620088641680615,0.005283289381065238,0.9543799113583193,0.9452581479289012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_45,code_generation,HumanEval,surface_noise,3,8,0.04154080244876868,0.07725906257982858,0.05939993251429863,0.05311406999776458,0.0,0.9468859300022354,0.9451474824339419,0.0,1.0,-1.0,1.0,0.0,0.0,0.2,-0.2,0.2,0.0,0,1
rq2_dose_humaneval_45,code_generation,HumanEval,surface_noise,4,16,0.04154080244876868,0.15556960851371293,0.0985552054812408,0.10806964552108406,0.009514440039843253,0.8919303544789159,0.8743742926260593,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.4,0.4,0.0,0,1
rq2_dose_humaneval_50,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_50,code_generation,HumanEval,surface_noise,1,2,1.1102230246251565e-16,0.08091106345885005,0.04045553172942508,0.08091093944802683,0.040455407718601746,0.9190890605519731,0.9190890605519731,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_50,code_generation,HumanEval,surface_noise,2,4,1.1102230246251565e-16,7.741531549767532e-05,3.8707657748893173e-05,3.8707657748893173e-05,0.0,0.9999612923422511,0.9999612923422511,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_50,code_generation,HumanEval,surface_noise,3,8,0.00011612297324642418,1.1102230246251565e-16,5.80614866232676e-05,0.00011612297324645749,5.806148662318989e-05,0.9998838770267535,0.9998838770267535,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_50,code_generation,HumanEval,surface_noise,4,16,0.00011612297324644638,7.741531549767532e-05,9.676914437206085e-05,8.515684704742288e-05,0.0,0.9999148431529525,0.9998838770267535,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_05,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_05,factual_qa,SQuAD V2,surface_noise,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_05,factual_qa,SQuAD V2,surface_noise,2,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_05,factual_qa,SQuAD V2,surface_noise,3,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_05,factual_qa,SQuAD V2,surface_noise,4,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_10,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_10,factual_qa,SQuAD V2,surface_noise,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_10,factual_qa,SQuAD V2,surface_noise,2,4,3.3468475657549845e-07,0.0,1.6734237828774923e-07,3.3468475657549845e-07,1.6734237828774923e-07,0.9999996653152434,0.9999996653152434,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_10,factual_qa,SQuAD V2,surface_noise,3,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_10,factual_qa,SQuAD V2,surface_noise,4,16,0.0,2.231231710503323e-07,1.1156158552516615e-07,1.1156158552516615e-07,0.0,0.9999998884384145,0.9999998884384145,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_15,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_15,factual_qa,SQuAD V2,surface_noise,1,2,0.0,0.054312286832041944,0.027156143416020972,0.027156143416020972,0.0,0.972843856583979,0.972843856583979,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_15,factual_qa,SQuAD V2,surface_noise,2,4,0.0,0.11581293676569412,0.05790646838284706,0.07821630139610976,0.020309833013262696,0.9217836986038902,0.9217836986038902,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_15,factual_qa,SQuAD V2,surface_noise,3,8,0.0,0.1262446751780829,0.06312233758904146,0.10211666840506117,0.03899433081601972,0.8978833315949388,0.8978833315949388,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_15,factual_qa,SQuAD V2,surface_noise,4,16,0.0,0.09538592274760167,0.047692961373800836,0.051060486944245184,0.0033675255704443477,0.9489395130557549,0.9489395130557549,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_20,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_20,factual_qa,SQuAD V2,surface_noise,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_20,factual_qa,SQuAD V2,surface_noise,2,4,2.5671731120890937e-07,1.7114487413927292e-07,2.1393109267409116e-07,1.8825936155320021e-07,0.0,0.9999998117406385,0.9999997432826888,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_20,factual_qa,SQuAD V2,surface_noise,3,8,2.5671731120890937e-07,0.0,1.2835865560445469e-07,2.5671731120890937e-07,1.2835865560445469e-07,0.9999997432826888,0.9999997432826888,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_20,factual_qa,SQuAD V2,surface_noise,4,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_25,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0,0
rq2_dose_squad_25,factual_qa,SQuAD V2,surface_noise,1,2,0.36237708367640514,0.3916324366841,0.3770047601802526,0.4163776270721589,0.03937286689190633,0.5836223729278411,0.6593438416417507,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.9333333333333333,0.7999999999999999,0.13333333333333341,0.13333333333333341,0.14285714285714293,1,1
rq2_dose_squad_25,factual_qa,SQuAD V2,surface_noise,2,4,0.36210472302429964,0.02178860141608189,0.19194666222019077,0.30403066400346784,0.11208400178327707,0.6959693359965322,0.6980165870633849,0.6666666666666666,1.0,-0.33333333333333337,0.33333333333333337,-0.5000000000000001,0.9333333333333333,1.0,-0.06666666666666665,0.06666666666666665,-0.07142857142857141,0,1
